Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.04_13.37.22,-8.510895,51.891712,3,A,0,LTE,-100,-14,1,7,-84,14382,272,D,-108,-19,-8.509472,51.895122,391.55
2017.12.04_13.37.23,-8.510895,51.891712,3,A,0,LTE,-100,-14,1,7,-84,16541,306,D,-108,-19,-8.509472,51.895122,391.55
2017.12.04_13.37.20,-8.510931,51.891717,3,A,0,LTE,-102,-14,1,8,-82,10792,262,D,-108,-18,-8.509472,51.895122,391.63
2017.12.04_13.37.20,-8.510931,51.891717,3,A,0,LTE,-102,-14,1,8,-82,17447,324,D,-108,-18,-8.509472,51.895122,391.63
2017.11.21_15.26.48,-8.479814,51.898714,2,A,0,LTE,-65,-11,12,11,-51,4104,101,D,-76,-17,-8.478788,51.895249,391.67
2017.11.21_15.26.47,-8.479814,51.898714,2,A,0,LTE,-65,-11,12,9,-48,4786,89,D,-76,-17,-8.478788,51.895249,391.67
2017.11.21_15.26.49,-8.479814,51.898714,2,A,0,LTE,-68,-13,10,11,-47,7728,166,D,-76,-17,-8.478788,51.895249,391.67
2017.11.21_15.26.41,-8.479814,51.898714,2,A,0,LTE,-68,-9,9,8,-48,8018,152,D,-76,-17,-8.478788,51.895249,391.67
2017.11.21_15.26.46,-8.479814,51.898714,2,A,0,LTE,-69,-12,13,9,-48,8119,175,D,-76,-17,-8.478788,51.895249,391.67
2017.11.21_15.26.41,-8.479814,51.898714,2,A,0,LTE,-68,-9,7,8,-48,8421,204,D,-76,-17,-8.478788,51.895249,391.67
2017.11.21_15.26.45,-8.479814,51.898714,2,A,0,LTE,-69,-12,13,13,-52,8656,203,D,-76,-17,-8.478788,51.895249,391.67
2017.11.21_15.26.44,-8.479814,51.898714,2,A,0,LTE,-65,-13,9,8,-48,10389,198,D,-76,-17,-8.478788,51.895249,391.67
2017.11.21_15.26.42,-8.479814,51.898714,2,A,0,LTE,-65,-13,9,8,-48,11452,215,D,-76,-17,-8.478788,51.895249,391.67
2017.12.04_13.37.19,-8.510948,51.891718,2,A,0,LTE,-101,-13,1,8,-85,8421,221,D,-,-,-8.509472,51.895122,391.82
2017.12.04_13.37.19,-8.510948,51.891718,2,A,0,LTE,-102,-14,1,8,-82,10792,262,D,-108,-18,-8.509472,51.895122,391.82
2017.12.04_13.38.08,-8.510096,51.891542,4,A,0,LTE,-103,-16,-2,6,-86,1140,51,D,-102,-20,-8.504391,51.891686,391.83
2017.12.04_13.38.08,-8.510096,51.891542,4,A,0,LTE,-97,-14,-2,6,-86,3701,69,D,-100,-16,-8.504391,51.891686,391.83
2017.12.04_13.37.42,-8.510528,51.891659,3,A,0,LTE,-107,-19,-8,4,-88,4853,90,D,-102,-15,-8.509472,51.895122,391.83
2017.12.04_13.37.43,-8.510528,51.891659,3,A,0,LTE,-107,-19,-8,6,-82,4943,188,D,-102,-15,-8.509472,51.895122,391.83
2017.11.21_17.48.00,-8.50964,51.891599,2,A,0,LTE,-98,-16,-2,4,-79,592,12,D,-99,-18,-8.509472,51.895122,391.91
2017.11.21_17.47.57,-8.50964,51.891599,2,A,0,LTE,-92,-16,-3,7,-75,2594,93,D,-96,-16,-8.509472,51.895122,391.91
2017.11.21_17.47.56,-8.50964,51.891599,2,A,0,LTE,-97,-15,-4,7,-75,2684,50,D,-,-,-8.509472,51.895122,391.91
2017.11.21_17.47.59,-8.50964,51.891599,2,A,0,LTE,-98,-16,-2,4,-81,2885,93,D,-99,-18,-8.509472,51.895122,391.91
2017.11.21_17.48.02,-8.50964,51.891599,2,A,0,LTE,-96,-18,-4,4,-79,3668,96,D,-96,-15,-8.509472,51.895122,391.91
2017.11.21_17.48.06,-8.50964,51.891599,2,A,0,LTE,-101,-16,-1,4,-,4361,80,D,-98,-14,-8.509472,51.895122,391.91
2017.11.21_17.48.03,-8.50964,51.891599,2,A,0,LTE,-96,-18,-4,4,-79,5759,107,D,-96,-15,-8.509472,51.895122,391.91
2017.11.21_17.47.58,-8.50964,51.891599,2,A,0,LTE,-92,-16,-3,6,-77,6184,115,D,-96,-16,-8.509472,51.895122,391.91
2017.11.21_17.48.09,-8.50964,51.891599,2,A,0,LTE,-100,-16,-4,5,-83,7325,136,D,-98,-17,-8.509472,51.895122,391.91
2017.11.21_17.48.07,-8.50964,51.891599,2,A,0,LTE,-101,-16,-1,6,-,7504,141,D,-98,-14,-8.509472,51.895122,391.91
2017.11.21_17.48.05,-8.50964,51.891599,2,A,0,LTE,-95,-14,0,5,-84,7672,174,D,-100,-18,-8.509472,51.895122,391.91
2017.11.21_17.48.08,-8.50964,51.891599,2,A,0,LTE,-100,-16,-4,5,-83,8108,151,D,-98,-17,-8.509472,51.895122,391.91
2017.11.21_17.48.04,-8.50964,51.891599,2,A,0,LTE,-95,-14,0,4,-79,9897,187,D,-100,-18,-8.509472,51.895122,391.91
2017.12.04_13.37.43,-8.51051,51.891655,3,A,0,LTE,-107,-19,-8,6,-82,4943,188,D,-102,-15,-8.509472,51.895122,392.04
2017.12.04_13.37.18,-8.510968,51.891719,3,A,0,LTE,-101,-13,1,8,-85,5782,106,D,-,-,-8.509472,51.895122,392.07
2017.12.04_13.37.18,-8.510968,51.891719,3,A,0,LTE,-101,-13,1,8,-85,8421,221,D,-,-,-8.509472,51.895122,392.07
2017.12.04_13.38.43,-8.509637,51.891597,3,A,0,LTE,-91,-12,4,9,-,22513,438,D,-,-,-8.509472,51.895122,392.13
2017.11.21_15.27.12,-8.479202,51.898768,3,A,0,LTE,-71,-10,7,9,-53,5692,106,D,-76,-17,-8.478788,51.895249,392.32
2017.11.21_15.27.11,-8.479202,51.898768,3,A,0,LTE,-70,-10,9,9,-53,5994,111,D,-76,-17,-8.478788,51.895249,392.32
2017.11.21_15.27.13,-8.479202,51.898768,3,A,0,LTE,-71,-10,4,7,-53,6229,116,D,-76,-17,-8.478788,51.895249,392.32
2017.11.21_15.27.14,-8.479202,51.898768,3,A,0,LTE,-70,-13,4,6,-55,7683,143,D,-,-,-8.478788,51.895249,392.32
2017.11.21_15.27.15,-8.479202,51.898768,3,A,0,LTE,-70,-13,4,6,-55,7996,148,D,-,-,-8.478788,51.895249,392.32
2017.11.21_15.27.16,-8.479202,51.898768,3,A,0,LTE,-71,-13,4,7,-53,10591,197,D,-,-,-8.478788,51.895249,392.32
2017.11.21_15.27.31,-8.478732,51.898778,3,A,0,LTE,-69,-9,7,9,-55,6430,139,D,-,-,-8.478788,51.895249,392.43
2017.11.21_15.27.29,-8.478732,51.898778,3,A,0,LTE,-69,-9,7,9,-55,6755,126,D,-,-,-8.478788,51.895249,392.43
2017.11.21_15.27.36,-8.478732,51.898778,3,A,0,LTE,-73,-13,3,10,-56,6889,171,D,-77,-18,-8.478788,51.895249,392.43
2017.11.21_15.27.35,-8.478732,51.898778,3,A,0,LTE,-71,-12,7,10,-56,7370,136,D,-,-,-8.478788,51.895249,392.43
2017.11.21_15.27.29,-8.478732,51.898778,3,A,0,LTE,-68,-9,7,9,-52,7448,138,D,-,-,-8.478788,51.895249,392.43
2017.11.21_15.27.32,-8.478732,51.898778,3,A,0,LTE,-67,-12,5,8,-50,7560,140,D,-,-,-8.478788,51.895249,392.43
2017.11.21_15.27.33,-8.478732,51.898778,3,A,0,LTE,-67,-12,5,8,-52,8812,163,D,-,-,-8.478788,51.895249,392.43
2017.11.21_15.27.34,-8.478732,51.898778,3,A,0,LTE,-71,-12,7,8,-54,9439,175,D,-,-,-8.478788,51.895249,392.43
2017.11.22_07.58.59,-8.510793,51.891688,3,A,0,LTE,-103,-14,-3,6,-87,3724,73,D,-104,-14,-8.509472,51.895122,392.46
2017.11.22_07.59.00,-8.510793,51.891688,3,A,0,LTE,-103,-14,-3,6,-87,5424,100,D,-104,-14,-8.509472,51.895122,392.46
2017.11.22_07.59.04,-8.510793,51.891688,3,A,0,LTE,-105,-17,-7,5,-89,5513,104,D,-103,-16,-8.509472,51.895122,392.46
2017.11.22_07.59.02,-8.510793,51.891688,3,A,0,LTE,-105,-17,-5,5,-89,6341,117,D,-103,-15,-8.509472,51.895122,392.46
2017.11.22_07.58.58,-8.510793,51.891688,3,A,0,LTE,-105,-16,-4,6,-87,7079,131,D,-103,-16,-8.509472,51.895122,392.46
2017.11.22_07.59.03,-8.510793,51.891688,3,A,0,LTE,-105,-17,-7,5,-89,7146,136,D,-103,-16,-8.509472,51.895122,392.46
2017.11.22_07.59.01,-8.510793,51.891688,3,A,0,LTE,-105,-17,-5,5,-89,8589,163,D,-103,-15,-8.509472,51.895122,392.46
2017.12.04_13.37.17,-8.510988,51.891718,3,A,0,LTE,-101,-13,1,9,-83,5782,106,D,-,-,-8.509472,51.895122,392.54
2017.12.04_13.37.17,-8.510988,51.891718,3,A,0,LTE,-100,-12,1,9,-83,8455,157,D,-,-,-8.509472,51.895122,392.54
2017.11.21_17.49.22,-8.510689,51.891671,3,A,0,LTE,-101,-14,1,10,-84,995,19,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.24,-8.510689,51.891671,3,A,0,LTE,-101,-14,1,4,-87,4674,156,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.17,-8.510689,51.891671,3,A,0,LTE,-102,-11,0,5,-84,7090,128,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.27,-8.510689,51.891671,3,A,0,LTE,-103,-14,-1,6,-85,7605,140,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.20,-8.510689,51.891671,3,A,0,LTE,-104,-13,1,6,-86,10076,186,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.26,-8.510689,51.891671,3,A,0,LTE,-102,-14,0,6,-85,12078,223,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.25,-8.510689,51.891671,3,A,0,LTE,-102,-14,0,6,-85,12335,328,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.18,-8.510689,51.891671,3,A,0,LTE,-102,-13,1,6,-86,13029,243,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.28,-8.510689,51.891671,3,A,0,LTE,-103,-14,-1,8,-88,13610,256,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.19,-8.510689,51.891671,3,A,0,LTE,-102,-13,1,6,-86,16306,303,D,-,-,-8.509472,51.895122,392.72
2017.11.21_17.49.21,-8.510689,51.891671,3,A,0,LTE,-104,-13,1,6,-86,17037,315,D,-,-,-8.509472,51.895122,392.72
2017.12.01_17.35.37,-8.474937,51.89825,0,A,1,LTE,-81,-13,1,4,-71,78,3,D,-87,-16,-8.472275,51.895123,392.76
2017.12.01_17.35.11,-8.474937,51.89825,0,A,1,LTE,-84,-17,-4,4,-68,123,5,D,-87,-18,-8.472275,51.895123,392.76
2017.12.01_17.34.58,-8.474937,51.89825,0,A,1,LTE,-80,-14,0,1,-72,603,28,D,-89,-13,-8.472275,51.895123,392.76
2017.12.01_17.34.57,-8.474937,51.89825,0,A,1,LTE,-80,-14,0,5,-69,671,14,D,-89,-13,-8.472275,51.895123,392.76
2017.12.01_17.34.48,-8.474937,51.89825,0,A,1,LTE,-86,-16,-4,4,-68,872,42,D,-85,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.09,-8.474937,51.89825,0,A,1,LTE,-87,-16,-5,5,-67,984,35,D,-89,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.04,-8.474937,51.89825,0,A,1,LTE,-79,-13,-5,4,-73,1062,25,D,-89,-20,-8.472275,51.895123,392.76
2017.12.01_17.36.31,-8.474937,51.89825,0,A,1,LTE,-90,-16,-4,2,-71,1062,20,D,-90,-15,-8.472275,51.895123,392.76
2017.12.01_17.35.43,-8.474937,51.89825,0,A,1,LTE,-88,-17,-5,2,-69,1286,56,D,-87,-17,-8.472275,51.895123,392.76
2017.12.01_17.34.47,-8.474937,51.89825,0,A,1,LTE,-87,-15,-1,4,-68,1297,24,D,-87,-19,-8.472275,51.895123,392.76
2017.12.01_17.34.49,-8.474937,51.89825,0,A,1,LTE,-86,-16,-4,6,-65,1342,50,D,-85,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.41,-8.474937,51.89825,0,A,1,LTE,-86,-15,-4,6,-69,1409,50,D,-89,-17,-8.472275,51.895123,392.76
2017.12.01_17.34.52,-8.474937,51.89825,0,A,1,LTE,-90,-17,-3,4,-73,1442,27,D,-87,-15,-8.472275,51.895123,392.76
2017.12.01_17.35.06,-8.474937,51.89825,0,A,1,LTE,-90,-17,-4,4,-73,1610,74,D,-91,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.10,-8.474937,51.89825,0,A,1,LTE,-84,-17,-4,5,-65,1767,32,D,-87,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.08,-8.474937,51.89825,0,A,1,LTE,-87,-16,-5,5,-70,1800,70,D,-89,-18,-8.472275,51.895123,392.76
2017.12.01_17.34.51,-8.474937,51.89825,0,A,1,LTE,-81,-15,-4,6,-66,2013,37,D,-82,-14,-8.472275,51.895123,392.76
2017.12.01_17.34.46,-8.474937,51.89825,0,A,1,LTE,-87,-15,-1,7,-70,2069,39,D,-87,-19,-8.472275,51.895123,392.76
2017.12.01_17.36.09,-8.474937,51.89825,0,A,1,LTE,-84,-15,-1,6,-70,2102,88,D,-92,-19,-8.472275,51.895123,392.76
2017.12.01_17.35.13,-8.474937,51.89825,0,A,1,LTE,-85,-16,-4,10,-65,2169,41,D,-86,-19,-8.472275,51.895123,392.76
2017.12.01_17.35.39,-8.474937,51.89825,0,A,1,LTE,-87,-16,-3,6,-69,2247,104,D,-89,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.38,-8.474937,51.89825,0,A,1,LTE,-81,-13,1,4,-71,2371,96,D,-87,-16,-8.472275,51.895123,392.76
2017.12.01_17.34.41,-8.474937,51.89825,0,A,1,LTE,-86,-15,1,4,-62,2404,45,D,-88,-18,-8.472275,51.895123,392.76
2017.12.01_17.34.44,-8.474937,51.89825,0,A,1,LTE,-79,-13,0,7,-70,2438,49,D,-94,-19,-8.472275,51.895123,392.76
2017.12.01_17.34.42,-8.474937,51.89825,0,A,1,LTE,-86,-15,-3,4,-62,2471,49,D,-88,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.42,-8.474937,51.89825,0,A,1,LTE,-86,-15,-4,6,-69,2561,51,D,-89,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.07,-8.474937,51.89825,0,A,1,LTE,-90,-17,-4,5,-70,2672,51,D,-91,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.12,-8.474937,51.89825,0,A,1,LTE,-85,-16,-4,5,-63,2706,62,D,-86,-19,-8.472275,51.895123,392.76
2017.12.01_17.35.14,-8.474937,51.89825,0,A,1,LTE,-82,-13,-2,7,-67,2740,75,D,-95,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.32,-8.474937,51.89825,0,A,1,LTE,-86,-14,-2,8,-68,2796,72,D,-92,-19,-8.472275,51.895123,392.76
2017.12.01_17.35.40,-8.474937,51.89825,0,A,1,LTE,-87,-16,-3,3,-71,2907,138,D,-89,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.33,-8.474937,51.89825,0,A,1,LTE,-86,-14,-2,8,-64,2986,138,D,-92,-19,-8.472275,51.895123,392.76
2017.12.01_17.35.53,-8.474937,51.89825,0,A,1,LTE,-84,-14,-3,5,-68,3008,78,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.15,-8.474937,51.89825,0,A,1,LTE,-87,-15,-2,6,-70,3064,57,D,-89,-19,-8.472275,51.895123,392.76
2017.12.01_17.34.43,-8.474937,51.89825,0,A,1,LTE,-79,-13,0,4,-62,3176,56,D,-94,-19,-8.472275,51.895123,392.76
2017.12.01_17.34.50,-8.474937,51.89825,0,A,1,LTE,-81,-15,-4,6,-62,3187,76,D,-82,-14,-8.472275,51.895123,392.76
2017.12.01_17.35.36,-8.474937,51.89825,0,A,1,LTE,-81,-13,-3,5,-64,3478,149,D,-88,-17,-8.472275,51.895123,392.76
2017.12.01_17.36.29,-8.474937,51.89825,0,A,1,LTE,-87,-16,-3,4,-74,3478,164,D,-84,-16,-8.472275,51.895123,392.76
2017.12.01_17.35.52,-8.474937,51.89825,0,A,1,LTE,-84,-14,-3,5,-68,3534,65,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.08,-8.474937,51.89825,0,A,1,LTE,-84,-15,-1,6,-70,3690,71,D,-92,-19,-8.472275,51.895123,392.76
2017.12.01_17.36.12,-8.474937,51.89825,0,A,1,LTE,-84,-15,-2,6,-65,3690,66,D,-88,-18,-8.472275,51.895123,392.76
2017.12.01_17.36.00,-8.474937,51.89825,0,A,1,LTE,-85,-13,-2,7,-68,3746,69,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.34.56,-8.474937,51.89825,0,A,1,LTE,-88,-16,-3,9,-63,4149,63,D,-88,-15,-8.472275,51.895123,392.76
2017.12.01_17.35.29,-8.474937,51.89825,0,A,1,LTE,-83,-14,-2,8,-68,4261,109,D,-87,-19,-8.472275,51.895123,392.76
2017.12.01_17.36.11,-8.474937,51.89825,0,A,1,LTE,-85,-14,-2,7,-71,4283,77,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.17,-8.474937,51.89825,0,A,1,LTE,-83,-14,-1,8,-66,4473,83,D,-91,-20,-8.472275,51.895123,392.76
2017.12.01_17.36.07,-8.474937,51.89825,0,A,1,LTE,-84,-14,0,7,-68,4618,85,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.35.50,-8.474937,51.89825,0,A,1,LTE,-85,-17,-5,5,-68,4708,79,D,-84,-15,-8.472275,51.895123,392.76
2017.12.01_17.35.55,-8.474937,51.89825,0,A,1,LTE,-85,-15,-1,5,-68,4820,90,D,-92,-19,-8.472275,51.895123,392.76
2017.12.01_17.36.18,-8.474937,51.89825,0,A,1,LTE,-83,-14,-1,8,-69,4853,156,D,-91,-20,-8.472275,51.895123,392.76
2017.12.01_17.34.54,-8.474937,51.89825,0,A,1,LTE,-88,-16,-3,9,-63,5111,94,D,-88,-15,-8.472275,51.895123,392.76
2017.12.01_17.35.45,-8.474937,51.89825,0,A,1,LTE,-88,-17,-5,1,-71,5178,95,D,-87,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.47,-8.474937,51.89825,0,A,1,LTE,-88,-19,-7,5,-71,5189,104,D,-89,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.28,-8.474937,51.89825,0,A,1,LTE,-83,-14,-2,8,-68,5323,98,D,-87,-19,-8.472275,51.895123,392.76
2017.12.01_17.36.10,-8.474937,51.89825,0,A,1,LTE,-85,-14,-2,7,-68,5334,103,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.35.58,-8.474937,51.89825,0,A,1,LTE,-88,-15,-2,8,-68,5524,102,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.14,-8.474937,51.89825,0,A,1,LTE,-84,-15,-2,6,-70,5659,99,D,-88,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.49,-8.474937,51.89825,0,A,1,LTE,-88,-16,-5,6,-70,5681,146,D,-85,-15,-8.472275,51.895123,392.76
2017.12.01_17.35.31,-8.474937,51.89825,0,A,1,LTE,-84,-14,-2,8,-68,6195,115,D,-92,-20,-8.472275,51.895123,392.76
2017.12.01_17.36.16,-8.474937,51.89825,0,A,1,LTE,-87,-15,-2,8,-66,6240,113,D,-89,-19,-8.472275,51.895123,392.76
2017.12.01_17.35.18,-8.474937,51.89825,0,A,1,LTE,-82,-13,-1,9,-68,6274,115,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.02,-8.474937,51.89825,0,A,1,LTE,-83,-13,-1,8,-66,6397,118,D,-98,-20,-8.472275,51.895123,392.76
2017.12.01_17.35.46,-8.474937,51.89825,0,A,1,LTE,-88,-19,-7,5,-69,6434,119,D,-89,-17,-8.472275,51.895123,392.76
2017.12.01_17.36.30,-8.474937,51.89825,0,A,1,LTE,-90,-16,-4,4,-74,6486,119,D,-90,-15,-8.472275,51.895123,392.76
2017.12.01_17.35.30,-8.474937,51.89825,0,A,1,LTE,-84,-14,-2,8,-68,6688,210,D,-92,-20,-8.472275,51.895123,392.76
2017.12.01_17.35.23,-8.474937,51.89825,0,A,1,LTE,-87,-14,-2,7,-69,6732,124,D,-91,-20,-8.472275,51.895123,392.76
2017.12.01_17.35.56,-8.474937,51.89825,0,A,1,LTE,-85,-15,-1,6,-71,6766,125,D,-92,-19,-8.472275,51.895123,392.76
2017.12.01_17.35.03,-8.474937,51.89825,0,A,1,LTE,-79,-13,-5,6,-65,7101,126,D,-87,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.15,-8.474937,51.89825,0,A,1,LTE,-82,-13,-4,7,-65,7589,177,D,-95,-18,-8.472275,51.895123,392.76
2017.12.01_17.36.24,-8.474937,51.89825,0,A,1,LTE,-84,-14,-1,7,-70,7772,143,D,-89,-17,-8.472275,51.895123,392.76
2017.12.01_17.35.51,-8.474937,51.89825,0,A,1,LTE,-85,-17,-5,5,-68,7806,139,D,-84,-15,-8.472275,51.895123,392.76
2017.12.01_17.34.53,-8.474937,51.89825,0,A,1,LTE,-90,-17,-3,6,-69,7884,149,D,-87,-15,-8.472275,51.895123,392.76
2017.12.01_17.35.57,-8.474937,51.89825,0,A,1,LTE,-88,-15,-2,6,-71,7996,148,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.35.22,-8.474937,51.89825,0,A,1,LTE,-79,-13,1,7,-69,8052,154,D,-88,-18,-8.472275,51.895123,392.76
2017.12.01_17.36.06,-8.474937,51.89825,0,A,1,LTE,-84,-14,0,7,-68,8074,149,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.35.27,-8.474937,51.89825,0,A,1,LTE,-81,-13,-2,8,-66,8141,150,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.22,-8.474937,51.89825,0,A,1,LTE,-86,-15,-1,8,-67,8164,135,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.01,-8.474937,51.89825,0,A,1,LTE,-83,-13,-1,8,-66,8399,156,D,-98,-20,-8.472275,51.895123,392.76
2017.12.01_17.35.35,-8.474937,51.89825,0,A,1,LTE,-81,-13,-3,6,-61,8421,159,D,-88,-17,-8.472275,51.895123,392.76
2017.12.01_17.36.28,-8.474937,51.89825,0,A,1,LTE,-87,-16,-3,7,-70,8622,161,D,-84,-16,-8.472275,51.895123,392.76
2017.12.01_17.35.59,-8.474937,51.89825,0,A,1,LTE,-85,-13,-2,7,-66,8701,201,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.21,-8.474937,51.89825,0,A,1,LTE,-86,-15,-1,8,-69,8768,158,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.19,-8.474937,51.89825,0,A,1,LTE,-87,-14,0,8,-69,9182,153,D,-90,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.48,-8.474937,51.89825,0,A,1,LTE,-88,-16,-5,7,-68,9439,169,D,-85,-15,-8.472275,51.895123,392.76
2017.12.01_17.36.20,-8.474937,51.89825,0,A,1,LTE,-87,-14,0,8,-69,9618,177,D,-90,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.20,-8.474937,51.89825,0,A,1,LTE,-85,-14,1,9,-65,9931,182,D,-93,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.24,-8.474937,51.89825,0,A,1,LTE,-87,-14,-2,10,-64,9998,183,D,-91,-20,-8.472275,51.895123,392.76
2017.12.01_17.36.05,-8.474937,51.89825,0,A,1,LTE,-84,-14,-2,7,-68,10065,185,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.35.19,-8.474937,51.89825,0,A,1,LTE,-85,-14,1,8,-63,10568,188,D,-93,-18,-8.472275,51.895123,392.76
2017.12.01_17.35.26,-8.474937,51.89825,0,A,1,LTE,-81,-13,-2,10,-64,10647,192,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.35.17,-8.474937,51.89825,0,A,1,LTE,-82,-13,-1,7,-65,10781,195,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.35.21,-8.474937,51.89825,0,A,1,LTE,-79,-13,1,6,-62,10848,200,D,-88,-18,-8.472275,51.895123,392.76
2017.12.01_17.36.25,-8.474937,51.89825,0,A,1,LTE,-84,-14,-1,7,-70,11005,202,D,-89,-17,-8.472275,51.895123,392.76
2017.12.01_17.36.03,-8.474937,51.89825,0,A,1,LTE,-84,-14,-2,7,-68,15187,278,D,-,-,-8.472275,51.895123,392.76
2017.12.01_17.36.26,-8.474937,51.89825,0,A,1,LTE,-87,-14,-2,7,-70,16037,428,D,-91,-18,-8.472275,51.895123,392.76
2017.12.01_17.36.27,-8.474937,51.89825,0,A,1,LTE,-87,-14,-2,7,-70,28317,511,D,-91,-18,-8.472275,51.895123,392.76
2017.12.04_13.37.16,-8.511007,51.891719,3,A,0,LTE,-100,-12,1,9,-83,8455,157,D,-,-,-8.509472,51.895122,392.78
2017.12.04_13.38.42,-8.509623,51.89159,2,A,0,LTE,-91,-12,4,10,-74,32892,615,D,-,-,-8.509472,51.895122,392.88
2017.11.21_17.50.02,-8.51128,51.891769,2,A,0,LTE,-98,-14,1,9,-84,10020,185,D,-,-,-8.509472,51.895122,392.94
2017.11.21_17.50.03,-8.51128,51.891769,2,A,0,LTE,-101,-14,1,9,-84,15109,278,D,-107,-19,-8.509472,51.895122,392.94
2017.11.21_17.50.04,-8.51128,51.891769,2,A,0,LTE,-101,-14,1,9,-84,22513,378,D,-107,-19,-8.509472,51.895122,392.94
2017.11.21_17.50.05,-8.51128,51.891769,2,A,0,LTE,-100,-15,1,9,-81,23642,509,D,-102,-18,-8.509472,51.895122,392.94
2017.11.21_17.50.06,-8.51128,51.891769,2,A,0,LTE,-100,-15,1,9,-81,30319,725,D,-102,-18,-8.509472,51.895122,392.94
2017.11.21_17.50.09,-8.51128,51.891769,2,A,0,LTE,-99,-13,6,8,-83,33719,732,D,-,-,-8.509472,51.895122,392.94
2017.11.21_17.50.07,-8.51128,51.891769,2,A,0,LTE,-97,-13,5,9,-81,34614,627,D,-,-,-8.509472,51.895122,392.94
2017.11.21_17.50.08,-8.51128,51.891769,2,A,0,LTE,-97,-13,5,9,-81,35442,629,D,-,-,-8.509472,51.895122,392.94
2017.12.04_13.37.15,-8.511025,51.89172,3,A,0,LTE,-100,-12,1,9,-83,8242,156,D,-,-,-8.509472,51.895122,393.01
2017.12.04_13.38.07,-8.510115,51.891547,4,A,0,LTE,-97,-14,0,8,-83,2661,101,D,-100,-16,-8.504391,51.891686,393.11
2017.12.04_13.38.07,-8.510115,51.891547,4,A,0,LTE,-97,-14,0,8,-83,3701,69,D,-100,-16,-8.504391,51.891686,393.11
2017.12.04_13.37.15,-8.511048,51.891723,3,A,0,LTE,-100,-12,1,9,-83,8242,156,D,-,-,-8.509472,51.895122,393.12
2017.12.04_13.37.14,-8.511048,51.891723,3,A,0,LTE,-104,-15,0,9,-85,8287,154,D,-,-,-8.509472,51.895122,393.12
2017.12.04_13.37.14,-8.511074,51.891726,3,A,0,LTE,-104,-15,0,9,-85,8287,154,D,-,-,-8.509472,51.895122,393.29
2017.12.04_13.37.13,-8.511074,51.891726,3,A,0,LTE,-104,-15,0,9,-85,14103,366,D,-,-,-8.509472,51.895122,393.29
2017.11.21_17.49.09,-8.510531,51.891645,3,A,0,LTE,-104,-14,0,8,-87,2841,121,D,-,-,-8.509472,51.895122,393.4
2017.11.21_17.49.06,-8.510531,51.891645,3,A,0,LTE,-104,-15,-3,8,-88,6140,116,D,-,-,-8.509472,51.895122,393.4
