Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.15_11.14.30,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,13890,213,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.31,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-68,10781,171,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.32,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-68,9562,143,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.34,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-68,10020,158,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.35,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-68,8197,124,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.36,-8.499344,51.893564,0,A,8,LTE,-86,-14,7,9,-68,7449,92,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.37,-8.499344,51.893564,0,A,8,LTE,-86,-14,7,9,-68,7191,121,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.38,-8.499344,51.893564,0,A,8,LTE,-86,-15,6,9,-68,6140,104,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.39,-8.499344,51.893564,0,A,8,LTE,-86,-15,6,9,-68,9629,159,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.40,-8.499344,51.893564,0,A,8,LTE,-86,-14,7,9,-68,8209,139,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.41,-8.499344,51.893564,0,A,8,LTE,-86,-14,7,9,-68,11631,179,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.42,-8.499344,51.893564,0,A,8,LTE,-86,-14,7,9,-68,15433,236,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.44,-8.499344,51.893564,0,A,8,LTE,-86,-14,7,9,-68,10222,158,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.45,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,12973,210,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.46,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,9562,155,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.47,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,3075,53,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.48,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,5647,100,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.49,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,10982,181,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.50,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,10691,170,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.51,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-68,16138,245,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.53,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-68,9909,158,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.54,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,10982,170,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.55,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,9,-68,7862,128,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.56,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-68,3187,55,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.57,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-68,4932,89,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.58,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-68,4160,61,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.14.59,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-68,4507,69,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.00,-8.499344,51.893564,0,A,8,LTE,-86,-14,7,9,-68,6565,86,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.01,-8.499344,51.893564,0,A,8,LTE,-86,-14,7,9,-68,11072,130,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.03,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,11,-70,7705,111,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.04,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,11,-70,5312,89,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.05,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,11,-70,14829,208,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.06,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,11,-70,7482,114,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.07,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,11,-70,5804,99,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.08,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,11,-70,4887,86,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.09,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,11,-70,6318,109,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.10,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,11,-70,8320,138,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.11,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,11,-70,8007,132,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.13,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,11,-70,8522,137,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.14,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,11,-70,7593,117,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.15,-8.499344,51.893564,0,A,8,LTE,-86,-14,8,11,-70,11899,183,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.16,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,11,-70,10334,160,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.17,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,11,-70,10993,171,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.18,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,11,-70,6307,104,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.19,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,11,-70,6833,116,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.20,-8.499344,51.893564,0,A,8,LTE,-87,-15,6,11,-70,6386,105,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.21,-8.499344,51.893564,0,A,8,LTE,-87,-15,6,11,-70,8812,149,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.23,-8.499344,51.893564,0,A,8,LTE,-86,-15,6,11,-70,10345,169,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.24,-8.499344,51.893564,0,A,8,LTE,-86,-15,6,8,-68,7750,134,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.25,-8.499344,51.893564,0,A,8,LTE,-85,-15,8,8,-68,6061,106,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.26,-8.499344,51.893564,0,A,8,LTE,-85,-15,8,8,-68,5815,95,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.27,-8.499344,51.893564,0,A,8,LTE,-87,-14,8,9,-70,6743,119,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.28,-8.499344,51.893564,0,A,8,LTE,-87,-14,8,9,-70,8555,140,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.29,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,6016,103,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.30,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,6945,120,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.31,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,10076,172,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.33,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,7392,126,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.34,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,8936,143,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.35,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,10121,163,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.36,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,8657,146,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.37,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,6632,116,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.38,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,8063,132,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.39,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,5413,86,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.40,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,6016,96,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.41,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,4730,76,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.43,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,6587,110,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.44,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,5301,92,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.45,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,3500,63,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.46,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,6173,104,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.47,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,4227,71,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.48,-8.499344,51.893564,0,A,8,LTE,-86,-15,8,9,-70,6240,104,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.49,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,8264,138,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.50,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,8007,135,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.51,-8.499344,51.893564,0,A,8,LTE,-87,-15,7,9,-70,13666,210,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.53,-8.499344,51.893564,0,A,8,LTE,-87,-15,7,9,-70,8086,128,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.54,-8.499344,51.893564,0,A,8,LTE,-87,-15,7,9,-70,7414,138,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.55,-8.499344,51.893564,0,A,8,LTE,-87,-15,7,9,-70,6307,110,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.56,-8.499344,51.893564,0,A,8,LTE,-87,-15,7,9,-70,9159,155,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.57,-8.499344,51.893564,0,A,8,LTE,-87,-15,7,9,-70,9964,173,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.58,-8.499344,51.893564,0,A,8,LTE,-87,-15,6,9,-70,9607,171,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.15.59,-8.499344,51.893564,0,A,8,LTE,-87,-15,6,9,-70,7683,137,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.00,-8.499344,51.893564,0,A,8,LTE,-87,-15,6,9,-70,5592,103,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.02,-8.499344,51.893564,0,A,8,LTE,-87,-15,6,9,-70,6240,113,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.03,-8.499344,51.893564,0,A,8,LTE,-86,-15,6,9,-70,9003,156,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.04,-8.499344,51.893564,0,A,8,LTE,-86,-15,6,9,-70,7314,126,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.05,-8.499344,51.893564,0,A,8,LTE,-86,-15,5,9,-70,5994,104,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.06,-8.499344,51.893564,0,A,8,LTE,-86,-15,5,9,-70,3847,69,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.07,-8.499344,51.893564,0,A,8,LTE,-86,-15,6,9,-70,6665,113,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.08,-8.499344,51.893564,0,A,8,LTE,-86,-15,6,9,-70,3701,66,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.09,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,4618,82,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.10,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,5211,91,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.12,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-70,6755,113,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.13,-8.499344,51.893564,0,A,8,LTE,-86,-15,7,9,-73,2840,53,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.14,-8.499344,51.893564,0,A,8,LTE,-90,-15,4,9,-73,8007,143,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.15,-8.499344,51.893564,0,A,8,LTE,-90,-15,4,9,-73,4842,87,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.16,-8.499344,51.893564,0,A,8,LTE,-89,-15,4,9,-73,4372,81,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.17,-8.499344,51.893564,0,A,8,LTE,-89,-15,4,8,-71,5513,101,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.18,-8.499344,51.893564,0,A,8,LTE,-87,-15,5,8,-71,5222,94,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.19,-8.499344,51.893564,0,A,8,LTE,-87,-15,5,8,-71,7280,128,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.20,-8.499344,51.893564,0,A,8,LTE,-87,-15,5,8,-71,8499,147,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.21,-8.499344,51.893564,0,A,8,LTE,-87,-15,5,8,-71,11486,213,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.23,-8.499344,51.893564,0,A,8,LTE,-88,-15,4,8,-71,19155,287,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.24,-8.499344,51.893564,0,A,8,LTE,-88,-15,4,8,-71,19370,282,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.25,-8.499344,51.893564,0,A,8,LTE,-88,-15,4,8,-71,17637,272,D,-,-,-8.497965,51.89169,228.86
2017.12.15_11.16.26,-8.499344,51.893564,0,A,8,LTE,-88,-15,4,8,-71,19985,298,D,-,-,-8.497965,51.89169,228.86
2017.12.18_12.20.35,-9.548283,52.18056,0,A,0,LTE,-104,-10,19,14,-87,41974,565,D,-,-,-9.545262,52.183552,391.29
2017.12.18_12.20.35,-9.548283,52.18056,0,A,0,LTE,-105,-8,18,14,-87,42063,491,D,-,-,-9.545262,52.183552,391.29
2017.12.18_12.20.36,-9.548283,52.18056,0,A,0,LTE,-105,-8,18,15,-85,41593,547,D,-,-,-9.545262,52.183552,391.29
2017.12.18_12.20.37,-9.548283,52.18056,0,A,0,LTE,-102,-11,21,15,-85,42018,503,D,-,-,-9.545262,52.183552,391.29
2017.12.18_12.20.38,-9.548283,52.18056,0,A,0,LTE,-102,-11,21,15,-85,41995,536,D,-,-,-9.545262,52.183552,391.29
2017.12.18_12.20.39,-9.548283,52.18056,0,A,0,LTE,-103,-9,22,15,-85,42130,469,D,-,-,-9.545262,52.183552,391.29
2017.12.18_12.20.40,-9.548283,52.18056,0,A,0,LTE,-103,-9,22,12,-87,39725,435,D,-,-,-9.545262,52.183552,391.29
2017.12.18_12.20.41,-9.536791,52.181129,0,A,0,LTE,-103,-9,22,12,-87,39725,435,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.41,-9.536791,52.181129,0,A,0,LTE,-104,-8,22,12,-87,43326,372,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.42,-9.536791,52.181129,0,A,0,LTE,-104,-8,22,12,-85,41984,517,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.44,-9.536791,52.181129,0,A,0,LTE,-101,-7,20,12,-85,41984,410,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.45,-9.536791,52.181129,0,A,0,LTE,-101,-7,20,12,-85,41638,539,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.46,-9.536791,52.181129,0,A,0,LTE,-101,-8,18,12,-85,41671,453,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.47,-9.536791,52.181129,0,A,0,LTE,-101,-8,18,12,-85,38808,433,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.48,-9.536791,52.181129,0,A,0,LTE,-101,-7,19,12,-85,42152,570,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.49,-9.536791,52.181129,0,A,0,LTE,-101,-7,19,11,-87,42510,443,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.50,-9.536791,52.181129,0,A,0,LTE,-103,-8,20,14,-84,41805,462,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.51,-9.536791,52.181129,0,A,0,LTE,-103,-8,20,14,-84,40385,428,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.52,-9.536791,52.181129,0,A,0,LTE,-102,-10,20,14,-84,40799,544,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.53,-9.536791,52.181129,0,A,0,LTE,-102,-10,20,12,-82,42320,571,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.54,-9.536791,52.181129,0,A,0,LTE,-99,-7,18,13,-84,42376,563,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.55,-9.536791,52.181129,0,A,0,LTE,-99,-7,18,12,-86,41604,573,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.57,-9.536791,52.181129,0,A,0,LTE,-104,-10,20,12,-86,38707,434,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.58,-9.536791,52.181129,0,A,0,LTE,-104,-10,20,12,-86,45630,415,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.20.59,-9.536791,52.181129,0,A,0,LTE,-101,-11,20,13,-84,42477,450,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.00,-9.536791,52.181129,0,A,0,LTE,-101,-11,20,13,-84,41805,418,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.01,-9.536791,52.181129,0,A,0,LTE,-101,-11,21,13,-84,41962,422,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.02,-9.536791,52.181129,0,A,0,LTE,-101,-11,21,13,-84,41560,732,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.03,-9.536791,52.181129,0,A,0,LTE,-100,-9,22,13,-84,41682,656,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.04,-9.536791,52.181129,0,A,0,LTE,-100,-9,22,13,-84,39412,486,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.05,-9.536791,52.181129,0,A,0,LTE,-100,-7,22,15,-82,42141,432,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.06,-9.536791,52.181129,0,A,0,LTE,-100,-7,22,15,-82,42107,385,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.08,-9.536791,52.181129,0,A,0,LTE,-100,-8,23,15,-82,42398,524,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.09,-9.536791,52.181129,0,A,0,LTE,-100,-8,23,12,-84,41783,555,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.10,-9.536791,52.181129,0,A,0,LTE,-101,-9,22,12,-84,43080,625,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.11,-9.536791,52.181129,0,A,0,LTE,-101,-9,22,12,-84,42063,391,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.12,-9.536791,52.181129,0,A,0,LTE,-101,-12,20,12,-84,41548,417,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.13,-9.536791,52.181129,0,A,0,LTE,-101,-12,20,12,-84,41816,437,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.14,-9.536791,52.181129,0,A,0,LTE,-104,-8,19,15,-83,42353,534,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.15,-9.536791,52.181129,0,A,0,LTE,-104,-8,17,15,-83,41928,504,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.16,-9.536791,52.181129,0,A,0,LTE,-100,-8,21,15,-83,42253,432,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.17,-9.536791,52.181129,0,A,0,LTE,-100,-8,21,15,-83,42857,622,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.18,-9.536791,52.181129,0,A,0,LTE,-101,-7,22,15,-83,42163,460,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.19,-9.536791,52.181129,0,A,0,LTE,-101,-7,22,15,-80,33563,298,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.21,-9.536791,52.181129,0,A,0,LTE,-96,-8,24,15,-80,45430,464,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.22,-9.536791,52.181129,0,A,0,LTE,-96,-8,24,15,-80,41995,537,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.23,-9.536791,52.181129,0,A,0,LTE,-97,-9,23,15,-80,41884,452,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.24,-9.536791,52.181129,0,A,0,LTE,-97,-9,23,15,-80,42074,532,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.25,-9.536791,52.181129,0,A,0,LTE,-97,-8,24,15,-80,42130,446,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.26,-9.536791,52.181129,0,A,0,LTE,-97,-8,24,15,-77,42230,514,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.27,-9.536791,52.181129,0,A,0,LTE,-95,-9,26,15,-77,42085,372,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.28,-9.536791,52.181129,0,A,0,LTE,-95,-9,26,14,-79,42186,693,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.29,-9.536791,52.181129,0,A,0,LTE,-96,-8,27,14,-77,41984,424,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.30,-9.536791,52.181129,0,A,0,LTE,-96,-8,27,15,-81,42286,423,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.32,-9.536791,52.181129,0,A,0,LTE,-98,-8,27,15,-78,42118,475,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.33,-9.536791,52.181129,0,A,0,LTE,-98,-8,27,15,-,41995,405,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.34,-9.536791,52.181129,0,A,0,LTE,-94,-8,27,13,-,41861,431,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.35,-9.536791,52.181129,0,A,0,LTE,-94,-8,27,13,-,41660,420,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.36,-9.536791,52.181129,0,A,0,LTE,-94,-9,25,13,-,41884,369,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.37,-9.536791,52.181129,0,A,0,LTE,-94,-9,25,13,-,42085,476,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.38,-9.536791,52.181129,0,A,0,LTE,-94,-10,25,13,-,42018,429,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.39,-9.536791,52.181129,0,A,0,LTE,-94,-10,25,13,-,42063,373,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.40,-9.536791,52.181129,0,A,0,LTE,-96,-10,24,13,-,41895,421,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.41,-9.536791,52.181129,0,A,0,LTE,-96,-10,24,13,-,37969,304,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.42,-9.536791,52.181129,0,A,0,LTE,-96,-9,24,13,-,48024,491,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.44,-9.536791,52.181129,0,A,0,LTE,-96,-9,24,13,-,43047,489,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.45,-9.536791,52.181129,0,A,0,LTE,-95,-10,24,13,-,42443,465,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.46,-9.536791,52.181129,0,A,0,LTE,-95,-10,24,13,-,42152,628,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.47,-9.536791,52.181129,0,A,0,LTE,-96,-9,24,14,-,42376,447,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.48,-9.536791,52.181129,0,A,0,LTE,-96,-9,24,15,-,42074,434,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.49,-9.536791,52.181129,0,A,0,LTE,-95,-10,23,15,-,41951,425,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.50,-9.536791,52.181129,0,A,0,LTE,-95,-10,23,15,-,41928,688,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.51,-9.536791,52.181129,0,A,0,LTE,-94,-11,23,12,-,42320,331,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.52,-9.536791,52.181129,0,A,0,LTE,-94,-11,23,12,-,41895,358,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.53,-9.536791,52.181129,0,A,0,LTE,-94,-8,24,12,-,41995,586,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.55,-9.536791,52.181129,0,A,0,LTE,-94,-8,24,12,-,41940,364,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.56,-9.536791,52.181129,0,A,0,LTE,-95,-8,26,12,-,42264,446,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.57,-9.536791,52.181129,0,A,0,LTE,-95,-8,26,12,-,42309,468,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.58,-9.536791,52.181129,0,A,0,LTE,-94,-7,27,12,-,42085,403,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.21.59,-9.536791,52.181129,0,A,0,LTE,-94,-7,27,12,-,41861,450,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.22.00,-9.536791,52.181129,0,A,0,LTE,-96,-9,26,12,-,42051,436,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.22.01,-9.536791,52.181129,0,A,0,LTE,-96,-9,26,12,-,41839,422,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.22.02,-9.536791,52.181129,0,A,0,LTE,-96,-9,26,12,-,42454,406,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.22.03,-9.536791,52.181129,0,A,0,LTE,-96,-9,26,13,-,42051,445,D,-,-,-9.545262,52.183552,637.3
2017.12.18_12.22.04,-9.536791,52.181129,0,A,0,LTE,-96,-8,26,13,-,42186,468,D,-,-,-9.545262,52.183552,637.3
